CD_auc,HYP_auc,MI_auc,NORM_auc,STTC_auc,macro_auc,n,seed,subgroup,variant
0.8711869525823014,0.9473457056538628,0.9784975503538378,0.8966303380782918,0.9686520376175548,0.9324625168571696,345,2039,age_lt45,none
0.9089711241940006,0.920835370159144,0.9197972570065593,0.9289527821316614,0.951264997391758,0.9259643061766246,703,2039,age_45_65,none
0.9284622134027374,0.8879886880421906,0.9010914577919357,0.9494871916060118,0.9116947960618846,0.915744869380952,1150,2039,age_gt65,none
0.9441012398168096,0.9093400801180688,0.9436634111446882,0.9534975713865175,0.9341620029455081,0.9369528610823185,660,2039,meta_complete,none
0.913388429752066,0.9069212626995645,0.919573764983828,0.9476232356191141,0.9376188074640183,0.9250251001037183,1538,2039,meta_incomplete,none
0.9073850634491367,0.9044133061642053,0.9123774241694985,0.9392431322801805,0.9203435276627376,0.9167524907451516,1066,2040,sex_male,none
0.9212523224921428,0.9153237490248523,0.9286114639408053,0.9524501661129567,0.9477820172447977,0.9330839437631109,1132,2040,sex_female,none
0.8453639383871941,0.9605092792403971,0.9755035383777899,0.892404359430605,0.9686520376175549,0.9284866306107082,345,2040,age_lt45,none
0.9037005887300252,0.9107870294932376,0.9183189226793879,0.9267486285266457,0.9476264997391758,0.9214363338336945,703,2040,age_45_65,none
0.9217352994531837,0.8910186767411515,0.894250984994551,0.9449814097110628,0.9118670886075949,0.9127706919015088,1150,2040,age_gt65,none
0.9414332795936711,0.9261719024527375,0.9364370282777851,0.9543163085075066,0.9312282768777614,0.9379173591418924,660,2040,meta_complete,none
0.9045659691694506,0.8992516328011612,0.9185913234678059,0.9440324592308107,0.9372429879349808,0.9207368745208419,1538,2040,meta_incomplete,none
0.9125806116080715,0.9053441003580622,0.9138019048174671,0.9411224714756065,0.916095890410959,0.9177889957340334,1066,2041,sex_male,none
0.9266917293233083,0.9161038671570266,0.9321115345067439,0.9526578073089701,0.9479367658508514,0.9351003408293801,1132,2041,sex_female,none
0.8448353971609786,0.9639620198532585,0.9804028307022319,0.8873443060498221,0.9592476489028213,0.9271584405338225,345,2041,age_lt45,none
0.9085365853658537,0.9175221335071424,0.9215985887497515,0.9299568965517241,0.9492436098069901,0.9253715627962924,703,2041,age_45_65,none
0.928791710013365,0.8887748472721914,0.8978657054237572,0.946738034470807,0.9080907172995781,0.9140522028959397,1150,2041,age_gt65,none
0.9425175842832889,0.9148569822194111,0.9377217185652345,0.9528996173093905,0.9302621502209131,0.9356516105196476,660,2041,meta_complete,none
0.9111916065881249,0.9064178156748912,0.9216279608809651,0.9470681397523232,0.9350050432556154,0.9242621132303841,1538,2041,meta_incomplete,none
0.9063657166631994,0.9097213487291724,0.9134324149565607,0.9425572746690376,0.9195072740787936,0.9183168058193527,1066,2042,sex_male,none
0.9259276945249961,0.9175972361529031,0.9301114941833506,0.9553351203060506,0.9457267623206489,0.9349396614975898,1132,2042,sex_female,none
0.8494412564180006,0.9691411307725507,0.9657049537289059,0.8888456405693951,0.9590065107306487,0.9264278984439003,345,2042,age_lt45,none
0.9029296327446032,0.9209983162239965,0.9192879149274498,0.9286262408568444,0.9482655190401669,0.9240215247586121,703,2042,age_45_65,none
0.9263815718839432,0.8926892651049032,0.8986201693352334,0.9517361439329489,0.9102777777777779,0.9159409856069614,1150,2042,age_gt65,none
0.9435162859710947,0.9171234802164594,0.9449335026788712,0.9587043715042685,0.9343269513991163,0.9397209183539619,660,2042,meta_complete,none
0.9063524998534669,0.9099736937590709,0.9170644987740746,0.9472832394007046,0.9340182139116266,0.9229384291397886,1538,2042,meta_incomplete,none
0.911374037861452,0.9047654985618812,0.9108022305519499,0.9416176050713245,0.9225204417542742,0.9182159627601763,1066,2043,sex_male,none
0.924577610307524,0.9135777703480813,0.9347204580737516,0.9555930987617034,0.9522939062900472,0.9361525687562213,1132,2043,sex_female,none
0.8634098459679854,0.9553301683211048,0.9760479041916167,0.8878447508896796,0.955871714492404,0.9277008767725581,345,2043,age_lt45,none
0.897771236333053,0.9157840421487154,0.9181946929039951,0.9328467868338558,0.9547600417318727,0.9238713599902983,703,2043,age_45_65,none
0.928136419001218,0.8869022596618422,0.9002900494593008,0.9486482654315153,0.9160654008438818,0.9160084788795515,1150,2043,age_gt65,none
0.9476537643920047,0.9208482676224612,0.9423787208572387,0.9584007948189579,0.9384506627393225,0.9415464420859971,660,2043,meta_complete,none
0.9070066232928904,0.9002675979680697,0.9196099154292228,0.9470299769114813,0.9388917445785001,0.922561171636033,1538,2043,meta_incomplete,none
0.9030372373621801,0.903994029500306,0.915202076921955,0.9431897445905753,0.9199851332696187,0.917081644328927,1066,2024,sex_male,demo
0.9295612009237877,0.9159106950481073,0.9357003165386399,0.954853770260747,0.9489619753659563,0.9369975916274477,1132,2024,sex_female,demo
0.8590305043793416,0.9302977988778593,0.9801306477953184,0.8843972419928826,0.9625030142271521,0.9232718414545108,345,2024,age_lt45,demo
