CD_auc,HYP_auc,MI_auc,NORM_auc,STTC_auc,condition,macro_auc,macro_auprc,macro_brier,macro_ece,n_test,seed,variant,w_fused
0.9184711534816724,0.9089292473660968,0.9256288614298321,0.9489744010157193,0.9363008846113787,mask_only,0.9276609095809398,0.8228595163564156,0.0967492812279866,0.07672706582840395,2198,2029,demo,1.0
0.9185493347484931,0.908893760646016,0.9256509267431596,0.9489592661260147,0.9360880010346599,none,0.9276282578596687,0.8227534206625364,0.09775699944011422,0.07910967475690486,2198,2029,demo,1.0
0.9195040938554264,0.9086138098542679,0.9216890997352162,0.9466099949129955,0.9362310679544978,normal,0.9265296132624808,0.813394647134378,0.09673633142614346,0.07465653621653673,2198,2030,demo,1.0
0.9203403964974793,0.9067034414232541,0.9196557811120918,0.9444011418433456,0.9358430704678975,shuffle_val,0.9253887662688136,0.8119424375755363,0.0975118486940203,0.07476007666213516,2198,2030,demo,1.0
0.9210084909594026,0.908921361428301,0.9201676963812886,0.9455261686447126,0.935648499456918,mask_only,0.9262544433741245,0.8127309501050648,0.09708627553440466,0.07521156923785909,2198,2030,demo,1.0
0.9209433399037186,0.9088641883792821,0.9200871579876434,0.9455480301520636,0.9355935617597002,none,0.9262072556364818,0.8123912534276766,0.09731877394136838,0.07630343589613996,2198,2030,demo,1.0
0.9171918236609681,0.917564349252413,0.9255681818181818,0.9490837085524739,0.935544346739276,normal,0.9289904820046626,0.8205691299617826,0.09708243684742011,0.0734608736755354,2198,2031,demo,1.0
0.9182354251165611,0.9166416945303136,0.9213261253309797,0.9468117934423885,0.9353875453951337,shuffle_val,0.9276805167630753,0.818714423306148,0.09738717800187381,0.0747048514608097,2198,2031,demo,1.0
0.9179499450362003,0.9174933758122515,0.9242486760812003,0.9479090729459643,0.9354298932034056,mask_only,0.9286061926158045,0.819668664362905,0.09715490339390144,0.07453729136815256,2198,2031,demo,1.0
0.9179925893635571,0.9173494574474796,0.9243446601941747,0.9478897339202307,0.935397846213362,none,0.9285948574277608,0.8194935187404596,0.09727884751757179,0.0750107966891895,2198,2031,demo,1.0
0.913409508737349,0.9115730080121129,0.9294704324801413,0.9502944997288332,0.9347425997205043,normal,0.9278980097357881,0.8202760744471543,0.09602199796916873,0.07481035588285455,2198,2032,demo,1.0
0.9145028619081915,0.9085842375875339,0.9246657105030891,0.9464132413468369,0.9341216892884081,shuffle_val,0.9256575481268119,0.8169709630845553,0.09699314891906795,0.07565321709702053,2198,2032,demo,1.0
0.9145940733861492,0.9124384896851935,0.9282877316857898,0.949367908148036,0.9345978159976286,mask_only,0.9278572037805594,0.819546725571788,0.09634590146427958,0.07502957781376099,2198,2032,demo,1.0
0.9146402714074523,0.912477919374172,0.9280406001765226,0.9492770988098092,0.9344238466231056,none,0.9277719472782124,0.8192918138725404,0.09706988174055653,0.07683969400877544,2198,2032,demo,1.0
0.9147409594026004,0.9118569017727589,0.9250970873786408,0.9467041675600456,0.9333743076991747,normal,0.926354684762644,0.8200380298076247,0.1004856127318173,0.08493349430490534,2198,2033,demo,1.0
0.91553106402335,0.9082747145290518,0.9223146513680495,0.9451141633138682,0.9335059292654257,shuffle_val,0.924948104499949,0.8178483001720493,0.10073980899232735,0.08426025508445734,2198,2033,demo,1.0
0.9164242257685455,0.9108327156015394,0.9237577228596646,0.9454563799866307,0.9333674404870227,mask_only,0.9259676969406805,0.8192865699560438,0.1011184285233195,0.08544008706185684,2198,2033,demo,1.0
0.9164502861908191,0.9107232982146236,0.9236815975286848,0.9454462900601612,0.9332472642743589,none,0.9259097472537295,0.8191546168025221,0.10212662427831624,0.08827465309803464,2198,2033,demo,1.0
0.920075054016148,0.9097868431013816,0.9242486760812003,0.9469950937732541,0.9367026165222835,normal,0.9275616566988536,0.8208558199032929,0.09565041001410904,0.07168114218008234,2198,2034,demo,1.0
0.9200774231454454,0.9077581856034321,0.9213779788172992,0.9455328952623591,0.9365549714610109,shuffle_val,0.9262602908579094,0.8179696929415041,0.09655277315611928,0.0710686069791048,2198,2034,demo,1.0
0.9220651226261324,0.9108179294681724,0.9229048984995587,0.9464813483505073,0.9365080455113041,mask_only,0.9277554688911349,0.8207093049222648,0.09594509243513501,0.07071806259802883,2198,2034,demo,1.0
0.9222280002653426,0.9104768626585074,0.922784642541924,0.9464830300049188,0.9364439515312166,none,0.9276832974003819,0.8204050668911774,0.0966785777219832,0.07245104652881762,2198,2034,demo,1.0
0.9180304954323187,0.9101949403823102,0.9305825242718447,0.9499758262178332,0.9387421785314926,normal,0.9295051929671599,0.8228484462294474,0.09566517725498973,0.07773886791738713,2198,2035,demo,1.0
0.9181785660134187,0.9115907513721533,0.9265953221535745,0.9476963436628956,0.9383438802266637,shuffle_val,0.928480972685741,0.8218248292885354,0.09631296576916056,0.07638456407643114,2198,2035,demo,1.0
0.9201082218263144,0.9113384013626902,0.9291560017652252,0.9500245941957699,0.9384308649139252,mask_only,0.929811616812785,0.8228364768181222,0.09618797085618064,0.07835670953134535,2198,2035,demo,1.0
0.9200904533565823,0.9112023689357138,0.9290556045895852,0.950059068111208,0.9382374384383043,none,0.9297289866862787,0.822573657681555,0.09728817307274915,0.08184317230522611,2198,2035,demo,1.0
