CD_auc,CD_auprc,CD_brier,CD_ece,CD_prevalence,HYP_auc,HYP_auprc,HYP_brier,HYP_ece,HYP_prevalence,MI_auc,MI_auprc,MI_brier,MI_ece,MI_prevalence,NORM_auc,NORM_auprc,NORM_brier,NORM_ece,NORM_prevalence,STTC_auc,STTC_auprc,STTC_brier,STTC_ece,STTC_prevalence,macro_auc,macro_auprc,macro_brier,macro_ece,n_test,probability_key,seed,variant
0.9159669838141087,0.8348412670566338,0.09745324360778418,0.08202416756915386,0.2256596906278435,0.9098735884171346,0.6846643099185236,0.09089247883259502,0.09122354601382138,0.1191992720655141,0.9264419682259487,0.8319428779784692,0.10292454788954934,0.05745954444333799,0.2502274795268426,0.9486010737363418,0.927762386061872,0.10131986299256367,0.07434284270729107,0.4381255686988171,0.9359060199126261,0.8230378478128086,0.09818711597780701,0.08162145678805782,0.2370336669699727,0.927357926821232,0.8204497377656613,0.09815544986005983,0.07733431150433243,2198,P_blend,2024,demo
0.9194448656229861,0.8313320074320726,0.09813545321757075,0.08142881846000229,0.2256596906278435,0.9121269951422624,0.6928960996753653,0.08691603200441214,0.08771298071489492,0.1191992720655141,0.9302305825242719,0.8404437460792462,0.09511535703930298,0.047431931284837824,0.2502274795268426,0.9484976519900278,0.9271632584801359,0.10715067412734852,0.08988594123910967,0.4381255686988171,0.9362516695909545,0.8256911927041923,0.09728843504133237,0.08006117314266599,0.2370336669699727,0.9293103529741005,0.8235052608742024,0.09692119028599336,0.07730416896830214,2198,P_blend,2025,demo
0.9168731757704408,0.8296373038639037,0.09934118482688832,0.08543371966112281,0.2256596906278435,0.90991893255946,0.6803397530428109,0.09345745975416488,0.09622772501509748,0.1191992720655141,0.9280152250661959,0.8301451019649889,0.0992834567460929,0.05429811098404919,0.2502274795268426,0.9485489424495819,0.9226634392637012,0.10148416737696361,0.08151592664712798,0.4381255686988171,0.9359300551551588,0.8217026464488268,0.09754431863747766,0.0820224438015814,0.2370336669699727,0.9278572662001675,0.8168976489168465,0.09822211746831747,0.07989958522179577,2198,P_blend,2026,demo
0.9178042435843978,0.8264080571670374,0.09952277693804958,0.0777195125324997,0.2256596906278435,0.9095443505141633,0.6919624416852824,0.09071985329305969,0.09642373136549472,0.1191992720655141,0.9264210061782877,0.8356276105554419,0.10151966750096963,0.06842957193099199,0.2502274795268426,0.9478174227805314,0.926677711511354,0.10235060280223321,0.07627615249687579,0.4381255686988171,0.9342567444607349,0.8275778433350456,0.09800729909864205,0.0771398491549104,0.2370336669699727,0.927168753503623,0.8216507328508322,0.09842403992659084,0.07919776349615451,2198,P_blend,2027,demo
0.9185753951707669,0.829805759756715,0.09585406586552099,0.07950022733562478,0.2256596906278435,0.91102493533531,0.6816380568729722,0.09807574686940981,0.1071606438018742,0.1191992720655141,0.924848852603707,0.8303836694077235,0.10330893035462696,0.06571045274078552,0.2502274795268426,0.9492401024127536,0.928241085045011,0.09896109174466666,0.06938106976360697,0.4381255686988171,0.9343082485518767,0.818293461057682,0.09920093370539639,0.08417125228643552,0.2370336669699727,0.9275995068148829,0.8176724064280207,0.09908015370792415,0.0811847291856654,2198,P_blend,2028,demo
0.9174725654827337,0.8348488935884573,0.09366295375298049,0.0690547508100254,0.2256596906278435,0.9094043751182891,0.6877492854694152,0.08315053542172994,0.07939189529826898,0.1191992720655141,0.9269229920564872,0.834894450025942,0.1025822444098103,0.06565262745485487,0.2502274795268426,0.9499724629090098,0.931016166141307,0.09739327669380983,0.06548682698759774,0.4381255686988171,0.9366030419460764,0.8289341207210547,0.10600466918426958,0.10322316372995367,0.2370336669699727,0.9280750875025191,0.8234885831892352,0.09655873589252004,0.07656185285614012,2198,P_blend,2029,demo
0.9195040938554264,0.8313978118052227,0.09194654431595513,0.07037710737854051,0.2256596906278435,0.9086138098542679,0.6709965402775206,0.08620153380906415,0.08001227387445087,0.1191992720655141,0.9216890997352162,0.8216583396980577,0.10422195702805273,0.06328521966110015,0.2502274795268426,0.9466099949129955,0.9219327365566986,0.10512333465366011,0.085075299761386,0.4381255686988171,0.9362310679544978,0.8209878073343907,0.09618828614504678,0.0745327764691305,0.2370336669699727,0.9265296132624808,0.813394647134378,0.09673633119035577,0.07465653542892162,2198,P_blend,2030,demo
0.9171918236609681,0.8294112989078858,0.09930109397888098,0.07899467678946201,0.2256596906278435,0.917564349252413,0.6933155358820331,0.08756629956242261,0.08807111144437282,0.1191992720655141,0.9255681818181818,0.8295075093439553,0.10150334613713527,0.05410201225357583,0.2502274795268426,0.9490837085524739,0.9275307031094303,0.09788319488933778,0.062451500853013264,0.4381255686988171,0.935544346739276,0.8230806025656081,0.099158249704511,0.08368506439053038,0.2370336669699727,0.9289904820046626,0.8205691299617826,0.09708243685445753,0.07346087314619087,2198,P_blend,2031,demo
0.913409508737349,0.8264187359460746,0.10145556462735746,0.08833151476758183,0.2256596906278435,0.9115730080121129,0.688515803604253,0.08082920955995472,0.07102054971630853,0.1191992720655141,0.9294704324801413,0.8369336542182678,0.09760233699730052,0.058172647903810576,0.2502274795268426,0.9502944997288331,0.927733451510291,0.09975822718296647,0.07490030207819058,0.4381255686988171,0.9347425997205043,0.8217786347019462,0.1004646475023446,0.0816267621192879,0.2370336669699727,0.9278980097357881,0.8202760559961664,0.09602199717398474,0.07481035531703588,2198,P_blend,2032,demo
0.9147409594026004,0.8241280830407526,0.09840778185222106,0.08345347296879438,0.2256596906278435,0.9118569017727589,0.6922523439265695,0.09166034606090506,0.10259025728481917,0.1191992720655141,0.9250970873786408,0.833798811220075,0.10181067975036368,0.056710484896480014,0.2502274795268426,0.9467041675600456,0.9257682813553326,0.10633980191693379,0.08957629993177939,0.4381255686988171,0.9333743076991747,0.8242426294953941,0.10420945141569281,0.09233695999100715,0.2370336669699727,0.926354684762644,0.8200380298076247,0.10048561219922328,0.08493349501457603,2198,P_blend,2033,demo
